samples,mean_incremental_ev,standard_error,confidence_interval_95_low,confidence_interval_95_high,recommended_decision,player_cards_before_hit,pre_hit_total,pre_hit_soft,bust_card,busted_total,dealer_upcard,split_hand,doubled,double_available
1,2.5,0.0,2.5,2.5,uncertain,7-3-2-4,16,False,7,23,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-2-2,16,False,9,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-2-A,15,False,7,22,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-3,15,False,10,25,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-3,15,False,7,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-3,15,False,8,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-4,16,False,7,23,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-A,13,False,9,22,7,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-5-A-A,14,False,8,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-6,13,False,9,22,8,False,False,True
1,2.5,0.0,2.5,2.5,uncertain,7-6-2-A,16,False,7,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-6-3,16,False,10,26,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-6-3,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-6-3,16,False,6,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-6-A,14,False,10,24,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-7-2,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-7-2,16,False,6,22,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-7-2,16,False,9,25,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-8,15,False,9,24,9,False,False,True
1,2.5,0.0,2.5,2.5,uncertain,7-8-A,16,False,6,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-A-4-3,15,False,8,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-A-5-3,16,False,10,26,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-A-5-A,14,False,9,23,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-A-6-A,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,7-A-7,15,False,7,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-2,12,False,10,22,10,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-3,13,False,9,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-3-2,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-4,14,False,10,24,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-4,14,False,10,24,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-2-5-A,16,False,10,26,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-2,14,False,8,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-2,14,False,8,22,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-3,15,False,7,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-3,15,False,7,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-4,16,False,8,24,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-A,13,False,10,23,10,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-A,13,False,10,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-A,13,False,9,22,10,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-4-A-A,14,False,8,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-2,15,False,10,25,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-2,15,False,7,22,10,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-2,15,False,7,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-2,15,False,8,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-2,15,False,9,24,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-3,16,False,10,26,10,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-3,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-3,16,False,7,23,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-5-A,14,False,10,24,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-6,14,False,10,24,7,True,False,True
1,2.5,0.0,2.5,2.5,uncertain,8-6,14,False,8,22,8,False,False,True
1,2.5,0.0,2.5,2.5,uncertain,8-6-2,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-6-2,16,False,8,24,9,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-6-2,16,False,9,25,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-6-A,15,False,10,25,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-6-A,15,False,9,24,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-7-A,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,8-7-A,16,False,8,24,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3,12,False,10,22,2,True,False,True
1,2.5,0.0,2.5,2.5,uncertain,9-3-2,14,False,9,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3-3,15,False,10,25,9,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3-3,15,False,8,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3-4,16,False,10,26,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3-4,16,False,6,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-3-A,13,False,9,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-4,13,False,9,22,8,True,False,True
1,2.5,0.0,2.5,2.5,uncertain,9-4-2,15,False,10,25,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-4-2,15,False,9,24,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-4-3,16,False,10,26,8,True,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-4-3,16,False,9,25,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-4-A,14,False,8,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-5,14,False,9,23,A,False,False,True
1,2.5,0.0,2.5,2.5,uncertain,9-5-2,16,False,7,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-5-A,15,False,10,25,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-6-A,16,False,6,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-6-A,16,False,7,23,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,9-6-A,16,False,8,24,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-10,13,False,9,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-10-2,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-10-3,16,False,9,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-10-A-2,16,False,10,26,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-3-10,16,False,9,25,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-4-8,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-9-3,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-9-4,16,False,8,24,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-2-A-9,13,False,10,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-10-2,16,False,10,26,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-2-10,16,False,9,25,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-2-2-6-A,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-3-6,13,False,9,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-3-9,16,False,10,26,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-4-4,12,False,10,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-8-A,13,False,9,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-9,13,False,9,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-9,13,False,9,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-A-7,12,False,10,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-3-A-9,14,False,8,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-2-5,12,False,10,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-2-8,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-3-4,12,False,10,22,2,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-3-6-A,15,False,10,25,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-7-4,16,False,6,22,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-8,13,False,10,23,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-8,13,False,9,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-8-A,14,False,10,24,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-9-2,16,False,7,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-9-A,15,False,8,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-A-10,16,False,6,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-4-A-9,15,False,10,25,8,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-10,16,False,8,24,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-2-7,15,False,10,25,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-6-3,15,False,7,22,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-6-4,16,False,10,26,9,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-8,14,False,8,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-8-A,15,False,7,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-9,15,False,7,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-5-A-5,12,False,10,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-5-2,14,False,10,24,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-5-3,15,False,7,22,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-6,13,False,10,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-6,13,False,10,23,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-8,15,False,8,23,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-6-9,16,False,7,23,7,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-4,12,False,10,22,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-6,14,False,10,24,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-7,15,False,10,25,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-7,15,False,9,24,A,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-8,16,False,7,23,10,False,False,False
1,2.5,0.0,2.5,2.5,uncertain,A-7-8,16,False,9,25,A,False,False,False
10,-0.04999999999999999,0.3201562118716424,-0.677506175268419,0.5775061752684192,uncertain,A-4-8,13,False,10,23,10,False,False,False
10,-0.05,0.3201562118716424,-0.6775061752684192,0.5775061752684191,uncertain,4-10,14,False,8,22,A,False,False,True
10,-0.05,0.3201562118716424,-0.6775061752684192,0.5775061752684191,uncertain,8-7,15,False,7,22,10,False,False,True
10,-0.050000000000000044,0.3201562118716424,-0.6775061752684192,0.5775061752684191,uncertain,10-5,15,False,8,23,A,False,False,True
10,-0.2,0.19999999999999998,-0.592,0.19199999999999995,uncertain,10-5,15,False,7,22,9,False,False,True
10,-0.5,0.0,-0.5,-0.5,uncertain,3-10-3,16,False,10,26,10,False,False,False
10,0.1,0.33166247903553997,-0.5500584589096583,0.7500584589096583,uncertain,4-10,14,False,8,22,9,False,False,True
10,0.1,0.39999999999999997,-0.6839999999999999,0.8839999999999999,uncertain,5-10,15,False,9,24,A,False,False,True
10,0.1,0.39999999999999997,-0.6839999999999999,0.8839999999999999,uncertain,5-9,14,False,10,24,9,False,False,True
10,0.1,0.39999999999999997,-0.6839999999999999,0.8839999999999999,uncertain,7-8,15,False,7,22,10,False,False,True
10,0.25,0.40311288741492746,-0.5401012593332578,1.040101259333258,uncertain,5-10,15,False,8,23,7,False,False,True
10,0.25,0.40311288741492746,-0.5401012593332578,1.040101259333258,uncertain,5-9,14,False,10,24,A,False,False,True
10,0.4,0.39999999999999997,-0.3839999999999999,1.184,uncertain,A-4-7,12,False,10,22,10,False,False,False
10,0.4,0.45825756949558394,-0.49818483621134446,1.2981848362113446,uncertain,3-9,12,False,10,22,2,False,False,True
10,0.4,0.45825756949558394,-0.49818483621134446,1.2981848362113446,uncertain,6-8,14,False,9,23,10,False,False,True
10,0.4,0.45825756949558394,-0.49818483621134446,1.2981848362113446,uncertain,8-7,15,False,8,23,10,False,False,True
10,0.5499999999999999,0.45,-0.3320000000000001,1.432,uncertain,10-4,14,False,9,23,8,False,False,True
10,0.5499999999999999,0.45,-0.3320000000000001,1.432,uncertain,2-2-10,14,False,10,24,8,False,False,False
10,0.5499999999999999,0.45,-0.3320000000000001,1.432,uncertain,5-9,14,False,10,24,8,False,False,True
10,0.5499999999999999,0.45,-0.3320000000000001,1.432,uncertain,6-10,16,False,7,23,9,False,False,True
10,0.5499999999999999,0.45,-0.3320000000000001,1.432,uncertain,7-8,15,False,10,25,8,False,False,True
10,0.7,0.4898979485566356,-0.2601999791710058,1.6601999791710056,uncertain,4-4-6,14,False,10,24,10,False,False,False
10,0.7,0.4898979485566356,-0.2601999791710058,1.6601999791710056,uncertain,8-4,12,False,10,22,7,False,False,True
10,1.0,0.5,0.020000000000000018,1.98,uncertain,10-4,14,False,9,23,9,False,False,True
10,1.15,0.4716990566028301,0.2254698490584529,2.074530150941547,uncertain,3-2-10,15,False,10,25,9,False,False,False
10,1.3,0.4898979485566356,0.3398000208289943,2.2601999791710057,uncertain,10-6,16,False,9,25,9,False,False,True
10,1.3,0.4898979485566356,0.3398000208289943,2.2601999791710057,uncertain,3-10,13,False,9,22,7,False,False,True
11,-0.09090909090909091,0.2924674171299166,-0.6641452284837275,0.4823270466655456,uncertain,6-9,15,False,10,25,9,False,False,True
11,-0.2272727272727273,0.1829510163408919,-0.5858567193008755,0.13131126475542082,uncertain,10-5,15,False,7,22,A,False,False,True
11,-0.2272727272727273,0.1829510163408919,-0.5858567193008755,0.13131126475542082,uncertain,8-4,12,False,10,22,10,True,False,True
11,-0.2272727272727273,0.27272727272727276,-0.761818181818182,0.30727272727272736,uncertain,10-5,15,False,7,22,8,False,False,True
11,-0.2272727272727273,0.27272727272727276,-0.761818181818182,0.30727272727272736,uncertain,2-4-6,12,False,10,22,10,False,False,False
11,-0.2272727272727273,0.27272727272727276,-0.761818181818182,0.30727272727272736,uncertain,6-10,16,False,7,23,A,False,False,True
11,-0.3636363636363636,0.13636363636363638,-0.6309090909090909,-0.09636363636363626,uncertain,8-6,14,False,10,24,10,True,False,True
11,-0.36363636363636365,0.13636363636363638,-0.630909090909091,-0.09636363636363632,uncertain,6-10,16,False,6,22,A,False,False,True
11,0.045454545454545456,0.30491836056815314,-0.5521854412590347,0.6430945321681255,uncertain,6-9,15,False,10,25,A,False,False,True
11,0.04545454545454546,0.3049183605681532,-0.5521854412590348,0.6430945321681256,uncertain,8-6,14,False,10,24,7,False,False,True
11,0.04545454545454546,0.3659020326817838,-0.6717134386017508,0.7626225295108416,uncertain,5-7,12,False,10,22,3,False,False,True
11,0.04545454545454546,0.3659020326817838,-0.6717134386017508,0.7626225295108416,uncertain,6-10,16,False,7,23,8,False,False,True
11,0.04545454545454546,0.3659020326817838,-0.6717134386017508,0.7626225295108416,uncertain,6-8,14,False,8,22,10,False,False,True
11,0.04545454545454546,0.3659020326817838,-0.6717134386017508,0.7626225295108416,uncertain,8-4,12,False,10,22,A,False,False,True
11,0.18181818181818182,0.3109569341179467,-0.4276574090529937,0.7912937726893574,uncertain,5-7,12,False,10,22,9,False,False,True
11,0.18181818181818182,0.3109569341179467,-0.4276574090529937,0.7912937726893574,uncertain,7-7-2,16,False,10,26,10,False,False,False
11,0.18181818181818182,0.37094919569278484,-0.5452422417396765,0.90887860537604,uncertain,5-10,15,False,8,23,A,False,False,True
11,0.3181818181818182,0.37094919569278473,-0.40887860537603987,1.0452422417396763,uncertain,8-7,15,False,10,25,10,True,False,True
11,0.3181818181818182,0.37094919569278484,-0.4088786053760401,1.0452422417396765,uncertain,9-4,13,False,10,23,A,False,False,True
11,0.31818181818181823,0.37094919569278484,-0.40887860537604004,1.0452422417396765,uncertain,9-5,14,False,10,24,7,False,False,True
11,0.31818181818181823,0.42250727413171824,-0.5099324391163494,1.1462960754799858,uncertain,9-7,16,False,7,23,10,False,False,True
11,0.4545454545454546,0.3659020326817838,-0.26262252951084164,1.171713438601751,uncertain,6-9,15,False,10,25,8,False,False,True
11,0.4545454545454546,0.4180829922751607,-0.36489721031386035,1.2739881194047695,uncertain,4-8,12,False,10,22,2,False,False,True
11,0.5909090909090908,0.4563600144731321,-0.30355653745824807,1.4853747192764297,uncertain,7-9,16,False,10,26,A,False,False,True
11,0.5909090909090908,0.4563600144731321,-0.30355653745824807,1.4853747192764297,uncertain,8-4,12,False,10,22,8,False,False,True
11,0.5909090909090909,0.4563600144731321,-0.30355653745824795,1.4853747192764297,uncertain,9-4,13,False,10,23,8,False,False,True
11,0.5909090909090909,0.4563600144731321,-0.30355653745824795,1.4853747192764297,uncertain,9-6,15,False,10,25,A,False,False,True
11,0.7272727272727273,0.39521936580516653,-0.04735722970539913,1.5019026842508536,uncertain,5-7,12,False,10,22,8,False,False,True
11,0.7272727272727273,0.4439678344390829,-0.14290422822787519,1.5974496827733298,uncertain,6-8,14,False,10,24,8,False,False,True
11,0.7272727272727273,0.4439678344390829,-0.14290422822787519,1.5974496827733298,uncertain,8-5,13,False,10,23,7,False,False,True
11,0.8636363636363635,0.4723774929733302,-0.062223522591363656,1.7894962498640907,uncertain,10-5,15,False,9,24,7,False,False,True
11,1.1363636363636362,0.4723774929733302,0.21050375013590905,2.0622235225913634,uncertain,6-8,14,False,10,24,7,False,False,True
12,-0.125,0.19583736295016005,-0.5088412313823136,0.2588412313823137,uncertain,4-9,13,False,10,23,A,False,False,True
12,-0.125,0.2691527109619775,-0.6525393134854759,0.4025393134854759,uncertain,A-4-10,15,False,10,25,10,False,False,False
12,-0.25,0.25,-0.74,0.24,uncertain,3-10,13,False,9,22,A,False,False,True
12,-0.25,0.25,-0.74,0.24,uncertain,5-10,15,False,7,22,7,False,False,True
12,-0.37499999999999994,0.125,-0.6199999999999999,-0.12999999999999995,uncertain,8-5,13,False,9,22,10,False,False,True
12,-0.375,0.125,-0.62,-0.13,uncertain,9-7,16,False,8,24,10,False,False,True
12,0.0,0.3370999312316211,-0.6607158652139773,0.6607158652139773,uncertain,8-6,14,False,10,24,9,False,False,True
12,0.0,0.3370999312316211,-0.6607158652139773,0.6607158652139773,uncertain,9-7,16,False,10,26,A,False,False,True
12,0.125,0.34336238476677566,-0.5479902741428803,0.7979902741428803,uncertain,5-8,13,False,10,23,9,False,False,True
12,0.125,0.3433623847667757,-0.5479902741428804,0.7979902741428804,uncertain,6-9,15,False,8,23,10,False,False,True
12,0.25000000000000006,0.3454246398538787,-0.4270322941136023,0.9270322941136024,uncertain,9-5,14,False,9,23,10,False,False,True
12,0.25000000000000006,0.3916747259003201,-0.5176824627646273,1.0176824627646275,uncertain,6-6,12,False,10,22,7,False,False,True
12,0.37500000000000006,0.3898571999638283,-0.3891201119291034,1.1391201119291035,uncertain,2-10-2,14,False,10,24,9,False,False,False
12,0.37500000000000006,0.3898571999638283,-0.3891201119291034,1.1391201119291035,uncertain,3-3-10,16,False,10,26,10,False,False,False
12,0.37500000000000006,0.3898571999638283,-0.3891201119291034,1.1391201119291035,uncertain,5-10,15,False,9,24,7,False,False,True
12,0.625,0.37499999999999994,-0.10999999999999988,1.3599999999999999,uncertain,10-4,14,False,8,22,A,False,False,True
12,0.75,0.44594129250792236,-0.1240449333155278,1.6240449333155278,uncertain,7-7,14,False,8,22,10,False,False,True
12,0.75,0.44594129250792236,-0.1240449333155278,1.6240449333155278,uncertain,A-3-10,14,False,10,24,10,False,False,False
12,0.9999999999999999,0.4522670168666455,0.11355664694137468,1.886443353058625,uncertain,4-8-4,16,False,10,26,10,False,False,False
12,0.9999999999999999,0.4522670168666455,0.11355664694137468,1.886443353058625,uncertain,9-4,13,False,9,22,10,False,False,True
12,1.0,0.4522670168666455,0.1135566469413748,1.8864433530586253,uncertain,10-3,13,False,9,22,7,False,False,True
12,1.0,0.4522670168666455,0.1135566469413748,1.8864433530586253,uncertain,8-5,13,False,10,23,8,False,False,True
12,1.125,0.43136938400232516,0.2795160073554427,1.9704839926445574,uncertain,3-9,12,False,10,22,3,False,False,True
12,1.125,0.43136938400232516,0.2795160073554427,1.9704839926445574,uncertain,7-8,15,False,10,25,7,False,False,True
13,-0.03846153846153844,0.2622727249420357,-0.5525160793479283,0.4755930024248515,uncertain,9-5,14,False,10,24,9,False,False,True
13,-0.03846153846153845,0.3124630155629216,-0.6508890489648648,0.5739659720417879,uncertain,10-2-4,16,False,10,26,10,False,False,False
13,-0.03846153846153845,0.3124630155629216,-0.6508890489648648,0.5739659720417879,uncertain,10-2-4,16,False,10,26,9,False,False,False
13,-0.03846153846153845,0.3124630155629216,-0.6508890489648648,0.5739659720417879,uncertain,4-10,14,False,9,23,A,False,False,True
13,-0.038461538461538464,0.2622727249420357,-0.5525160793479283,0.4755930024248515,uncertain,5-10,15,False,7,22,A,False,False,True
13,-0.038461538461538464,0.3124630155629216,-0.6508890489648648,0.5739659720417879,uncertain,10-6,16,False,8,24,9,False,False,True
13,-0.2692307692307692,0.23076923076923078,-0.7215384615384615,0.18307692307692308,uncertain,10-6,16,False,7,23,9,False,False,True
13,-0.38461538461538464,0.11538461538461539,-0.6107692307692307,-0.1584615384615385,uncertain,8-7,15,False,9,24,10,False,False,True
13,0.1923076923076923,0.32293953122589747,-0.4406537888950668,0.8252691735104514,uncertain,10-5,15,False,7,22,7,False,False,True
13,0.1923076923076923,0.32293953122589747,-0.4406537888950668,0.8252691735104514,uncertain,2-10-4,16,False,10,26,10,False,False,False
13,0.3076923076923077,0.3648781915578899,-0.4074689477611565,1.0228535631457718,uncertain,9-7,16,False,9,25,10,False,False,True
13,0.30769230769230776,0.3648781915578899,-0.40746894776115644,1.022853563145772,uncertain,5-10,15,False,8,23,8,False,False,True
13,0.423076923076923,0.36182476388897655,-0.286099614145471,1.132253460299317,uncertain,2-10-3,15,False,10,25,10,False,False,False
13,0.4230769230769231,0.39970403251589476,-0.3603429806542306,1.2064968268080767,uncertain,5-10,15,False,9,24,8,False,False,True
13,0.5384615384615384,0.39411349099844606,-0.23400090389541583,1.3109239808184927,uncertain,10-6,16,False,6,22,7,False,False,True
13,0.5384615384615384,0.3941134909984461,-0.23400090389541595,1.310923980818493,uncertain,4-10-2,16,False,10,26,10,False,False,False
13,0.6538461538461537,0.4213250442347432,-0.17195093285394292,1.4796432405462503,uncertain,10-6,16,False,9,25,8,False,False,True
13,0.6538461538461537,0.4213250442347432,-0.17195093285394292,1.4796432405462503,uncertain,9-3,12,False,10,22,2,False,False,True
13,0.6538461538461539,0.42132504423474315,-0.1719509328539427,1.4796432405462503,uncertain,7-9,16,False,8,24,10,False,False,True
13,0.7692307692307693,0.4106568558473581,-0.035656668230052646,1.5741182066915913,uncertain,2-10-A,13,False,10,23,10,False,False,False
13,0.8846153846153845,0.43172969847391635,0.03842517560650849,1.7308055936242606,uncertain,8-6,14,False,10,24,8,False,False,True
13,0.9999999999999999,0.41602514716892186,0.18459071154891304,1.8154092884510868,uncertain,7-5,12,False,10,22,3,False,False,True
13,1.1153846153846154,0.43172969847391635,0.26919440637573944,1.9615748243934914,uncertain,9-4,13,False,10,23,7,False,False,True
13,1.2307692307692306,0.4106568558473581,0.4258817933084087,2.0356566682300525,uncertain,6-10,16,False,7,23,7,False,False,True
14,-0.07142857142857142,0.2450450892415138,-0.5517169463419385,0.40885980348479567,uncertain,5-10,15,False,8,23,9,False,False,True
14,-0.07142857142857142,0.29115695163718175,-0.6420961966374477,0.49923905378030486,uncertain,5-10,15,False,7,22,8,False,False,True
14,-0.17857142857142852,0.23209001934607784,-0.6334678664897411,0.2763250093468841,uncertain,7-9,16,False,10,26,7,False,False,True
14,0.03571428571428577,0.25389431539696755,-0.46191857246377066,0.5333471438923422,uncertain,7-6,13,False,10,23,8,False,False,True
14,0.14285714285714285,0.34141178863529636,-0.5263099628680381,0.8120242485823237,uncertain,5-10-A,16,False,10,26,10,False,False,False
14,0.1428571428571429,0.34141178863529636,-0.526309962868038,0.8120242485823238,uncertain,10-5,15,False,8,23,8,False,False,True
14,0.25,0.3427025750487658,-0.42169704709558087,0.9216970470955809,uncertain,10-3-2,15,False,10,25,10,False,False,False
14,0.3571428571428571,0.34141178863529636,-0.3120242485823238,1.026309962868038,uncertain,3-9,12,False,10,22,9,False,False,True
14,0.3571428571428571,0.34141178863529636,-0.3120242485823238,1.026309962868038,uncertain,4-10,14,False,8,22,8,False,False,True
14,0.3571428571428572,0.34141178863529636,-0.3120242485823237,1.026309962868038,uncertain,5-7,12,False,10,22,2,False,False,True
14,0.3571428571428572,0.37588200827444107,-0.37958587907504726,1.0938715933607617,uncertain,10-6,16,False,8,24,8,False,False,True
14,0.3571428571428572,0.37588200827444107,-0.37958587907504726,1.0938715933607617,uncertain,2-10-2,14,False,10,24,10,False,False,False
14,0.4642857142857142,0.372341439497028,-0.2655035071284607,1.1940749356998892,uncertain,5-10,15,False,9,24,9,False,False,True
14,0.46428571428571436,0.372341439497028,-0.26550350712846055,1.1940749356998892,uncertain,8-5,13,False,10,23,A,False,False,True
14,0.5714285714285713,0.36636446325647587,-0.14664577655412137,1.289502919411264,uncertain,6-6,12,False,10,22,A,False,False,True
14,0.5714285714285713,0.3986830754653129,-0.20999025648344194,1.3528473993405845,uncertain,10-4,14,False,8,22,8,False,False,True
14,0.5714285714285714,0.3986830754653129,-0.20999025648344183,1.3528473993405847,uncertain,6-6,12,False,10,22,9,False,False,True
14,0.5714285714285714,0.3986830754653129,-0.20999025648344183,1.3528473993405847,uncertain,8-6,14,False,10,24,A,False,False,True
14,0.5714285714285714,0.3986830754653129,-0.20999025648344183,1.3528473993405847,uncertain,9-7,16,False,10,26,8,False,False,True
14,0.6785714285714285,0.390854034111408,-0.08750247828693114,1.4446453354297881,uncertain,6-9,15,False,7,22,10,False,False,True
14,0.6785714285714286,0.390854034111408,-0.08750247828693103,1.4446453354297883,uncertain,3-10-A,14,False,10,24,10,False,False,False
14,0.6785714285714286,0.390854034111408,-0.08750247828693103,1.4446453354297883,uncertain,9-6,15,False,9,24,10,False,False,True
